PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
134,20387,21001,21135,614,1,1
2394,19313,21136,23530,1823,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
1,20292,20939,20940,647,1,1
7,20918,20941,20948,23,1,1
24,19547,20949,20973,1402,1,1
26,20778,20974,21000,196,1,1
134,20387,21001,21135,614,1,1
2394,19313,21136,23530,1823,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
7,20918,20941,20948,23,1,1
24,19547,20949,20973,1402,1,1
26,20778,20974,21000,196,1,1
134,20387,21001,21135,614,1,1
2394,19313,21136,23530,1823,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
24,19547,20944,20968,1397,1,1
26,20778,20969,20995,191,1,1
134,20387,20996,21130,609,1,1
2394,19313,21131,23525,1818,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
26,20778,20949,20975,171,1,1
134,20387,20976,21110,589,1,1
2394,19313,21878,24272,2565,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
134,20387,20956,21090,569,1,1
2394,19313,21878,24272,2565,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
9,21406,21701,21710,295,1,1
6,21503,21694,21700,191,1,1
1,21380,21692,21693,312,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
6,21503,21694,21700,191,1,1
9,21406,21701,21710,295,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
72,21822,22765,22837,943,1,1
87,22506,22919,23006,413,1,1
136,22712,23007,23143,295,1,1
12,21885,22752,22764,867,1,1
4,22203,22747,22751,544,1,1
139,22084,23144,23283,1060,1,1
80,22263,22838,22918,575,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
12,21885,22749,22761,864,1,1
72,21822,22762,22834,940,1,1
80,22263,22835,22915,572,1,1
87,22506,22916,23003,410,1,1
136,22712,23004,23140,292,1,1
139,22084,23141,23280,1057,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
72,21822,22753,22825,931,1,1
80,22263,22826,22906,563,1,1
87,22506,22907,22994,401,1,1
136,22712,22995,23131,283,1,1
139,22084,23132,23271,1048,1,1
1045,22750,23272,24317,522,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
87,22506,23095,23182,589,1,1
136,22712,23183,23319,471,1,1
139,22084,23320,23459,1236,1,1
1045,22750,23460,24505,710,1,1
58,22902,23036,23094,134,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
87,22506,23038,23125,532,1,1
136,22712,23126,23262,414,1,1
139,22084,23263,23402,1179,1,1
1045,22750,23403,24448,653,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
136,22712,23769,23905,1057,1,1
139,22084,24322,24461,2238,1,1
1045,22750,25206,26251,2456,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
139,22084,23175,23314,1091,1,1
1045,22750,24102,25147,1352,1,1
786,23113,23315,24101,202,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
786,23113,23275,24061,162,1,1
1045,22750,24062,25107,1312,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
1045,22750,25655,25655,2905,0,1
24,23825,24819,24843,994,1,1
22,23798,24796,24818,998,1,1
8,23417,24756,24764,1339,1,1
19,23389,24776,24795,1387,1,1
10,24447,24765,24775,318,1,1
1,24618,24745,24746,127,1,1
196,24167,24903,25099,736,1,1
8,23391,24747,24755,1356,1,1
58,23948,24844,24902,896,1,1
554,24543,25100,25654,557,1,1
1384,23610,25656,27040,2046,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
8,23391,24747,24755,1356,1,1
8,23417,24756,24764,1339,1,1
10,24447,24765,24775,318,1,1
19,23389,24776,24795,1387,1,1
22,23798,24796,24818,998,1,1
24,23825,24819,24843,994,1,1
58,23948,24844,24902,896,1,1
196,24167,24903,25099,736,1,1
554,24543,25100,25654,557,1,1
1045,22750,25655,25655,2905,0,1
1384,23610,25656,27040,2046,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
8,23417,25281,25289,1864,1,1
10,24447,25298,25308,851,1,1
19,23389,25330,25349,1941,1,1
