,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,MIPAttended,Stopped,MIPnotScheduled,MIPRunTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
171,23,88,1.0,True,1.0,True,3234.0,-1,0,0,0.0,169,5008.0,5008.0,1774.0,1774.0,0.0,0.0,0.0,0.0
172,10,54,25.0,True,25.0,True,3244.0,-1,0,0,0.0,99,5008.0,5008.0,1764.0,1764.0,0.0,0.0,0.0,0.0
173,29,57,244.0,True,244.0,True,3273.0,-1,0,0,0.0,67,5008.0,5008.0,1735.0,1735.0,0.0,0.0,0.0,0.0
174,33,63,260.0,True,260.0,True,3306.0,-1,0,0,0.0,64,5008.0,5008.0,1702.0,1702.0,0.0,0.0,0.0,0.0
175,17,21,43.0,True,43.0,True,3323.0,-1,0,0,0.0,92,5008.0,5008.0,1685.0,1685.0,0.0,0.0,0.0,0.0
176,8,86,2.0,True,2.0,True,3331.0,-1,0,0,0.0,141,5008.0,5008.0,1677.0,1677.0,0.0,0.0,0.0,0.0
177,26,87,67.0,True,67.0,True,3357.0,-1,0,0,0.0,85,5008.0,5008.0,1651.0,1651.0,0.0,0.0,0.0,0.0
178,14,13,987.0,True,987.0,True,3371.0,-1,0,0,0.0,56,5008.0,5008.0,1637.0,1637.0,0.0,0.0,0.0,0.0
179,38,26,8.0,True,8.0,True,3409.0,-1,0,0,0.0,112,5008.0,5008.0,1599.0,1599.0,0.0,0.0,0.0,0.0
180,35,87,3098.0,True,3098.0,True,3444.0,-1,0,0,0.0,41,5008.0,5008.0,1564.0,1564.0,0.0,0.0,0.0,0.0
181,6,50,3598.0,False,3598.0,False,3450.0,-1,0,0,0.0,30,5008.0,5008.0,1558.0,1558.0,0.0,0.0,0.0,0.0
182,37,38,504.0,True,504.0,True,3487.0,-1,0,0,0.0,59,5008.0,5008.0,1521.0,1521.0,0.0,0.0,0.0,0.0
