,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
111,21,17,3598.0,False,2244.0,False,2079.0,0,60,20674.0,20674.0,18595.0,18595.0,0.0,0.0,0.0,0.0
181,6,50,3598.0,False,2265.0,False,3450.0,0,59,20675.0,20675.0,17225.0,17225.0,0.0,0.0,0.0,0.0
1037,9,8,3598.0,False,2270.0,False,20530.0,0,58,20676.0,20676.0,146.0,146.0,0.0,0.0,0.0,0.0
435,20,20,3598.0,False,2291.0,False,8821.0,0,57,20677.0,20677.0,11856.0,11856.0,0.0,0.0,0.0,0.0
209,4,22,3598.0,False,2297.0,False,4064.0,0,56,20678.0,20678.0,16614.0,16614.0,0.0,0.0,0.0,0.0
225,39,66,3598.0,False,2313.0,False,4374.0,0,55,20679.0,20679.0,16305.0,16305.0,0.0,0.0,0.0,0.0
1042,21,38,56.0,True,124.0,True,20679.0,0,55,20680.0,20736.0,1.0,57.0,0.0,0.0,1.0,1.0
1044,16,23,64.0,True,107.0,True,20723.0,0,56,20737.0,20801.0,14.0,78.0,0.0,0.0,1.0,1.0
1046,35,49,494.0,True,180.0,True,20791.0,0,57,20802.0,21296.0,11.0,505.0,0.0,0.0,1.0,1.0
1061,39,71,27.0,True,14.0,True,21107.0,0,80,21297.0,21297.0,190.0,190.0,0.0,0.0,0.0,0.0
1059,4,22,81.0,True,17.0,True,21062.0,0,80,21298.0,21298.0,236.0,236.0,0.0,0.0,0.0,0.0
1062,14,35,289.0,True,52.0,True,21121.0,0,79,21299.0,21299.0,178.0,178.0,0.0,0.0,0.0,0.0
1056,31,10,3598.0,False,268.0,False,20986.0,0,78,21300.0,21300.0,314.0,314.0,0.0,0.0,0.0,0.0
1060,6,19,143.0,True,339.0,True,21068.0,0,77,21301.0,21301.0,233.0,233.0,0.0,0.0,0.0,0.0
