,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
280,74,2,3598.0,False,3598.0,False,10776.0,14,11662.0,11662.0,886.0,886.0,0.0,0.0,0.0,0.0
246,40,25,3598.0,False,3598.0,False,9304.0,13,11663.0,11663.0,2359.0,2359.0,0.0,0.0,0.0,0.0
226,4,26,3598.0,False,3598.0,False,8599.0,12,11664.0,11664.0,3065.0,3065.0,0.0,0.0,0.0,0.0
298,36,7,48.0,True,48.0,True,11664.0,12,11665.0,11713.0,1.0,49.0,0.0,0.0,1.0,1.0
299,32,19,2.0,True,2.0,True,11696.0,12,11714.0,11716.0,18.0,20.0,0.0,0.0,1.0,1.0
275,5,7,3598.0,False,3598.0,False,10528.0,11,11717.0,11717.0,1189.0,1189.0,0.0,0.0,0.0,0.0
232,68,6,3598.0,False,3598.0,False,8879.0,10,11718.0,11718.0,2839.0,2839.0,0.0,0.0,0.0,0.0
225,76,13,3598.0,False,3598.0,False,8595.0,9,11719.0,11719.0,3124.0,3124.0,0.0,0.0,0.0,0.0
249,54,8,3598.0,False,3598.0,False,9448.0,8,11720.0,11720.0,2272.0,2272.0,0.0,0.0,0.0,0.0
213,15,25,3598.0,False,3598.0,False,8122.0,7,11721.0,11721.0,3599.0,3599.0,0.0,0.0,0.0,0.0
260,35,28,3598.0,False,3598.0,False,9893.0,6,11722.0,11722.0,1829.0,1829.0,0.0,0.0,0.0,0.0
214,9,21,3598.0,False,3598.0,False,8131.0,5,11723.0,11723.0,3592.0,3592.0,0.0,0.0,0.0,0.0
270,19,26,3598.0,False,3598.0,False,10364.0,4,11724.0,11724.0,1360.0,1360.0,0.0,0.0,0.0,0.0
254,60,18,3598.0,False,3598.0,False,9677.0,3,11725.0,11725.0,2048.0,2048.0,0.0,0.0,0.0,0.0
