,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
625,20,1,1521.0,True,1248.0,True,9957.0,0,120,11584.0,11584.0,1627.0,1627.0,0.0,0.0,0.0,0.0
603,12,20,1310.0,True,1248.0,True,9611.0,0,119,11585.0,11585.0,1974.0,1974.0,0.0,0.0,0.0,0.0
449,3,28,3598.0,False,1265.0,False,7039.0,0,118,11586.0,11586.0,4547.0,4547.0,0.0,0.0,0.0,0.0
441,1,14,3598.0,False,1265.0,False,6914.0,0,117,11587.0,11587.0,4673.0,4673.0,0.0,0.0,0.0,0.0
731,17,26,1.0,True,1.0,True,11587.0,0,117,11588.0,11589.0,1.0,2.0,0.0,0.0,1.0,1.0
445,18,22,3598.0,False,1265.0,False,6971.0,0,116,11590.0,11590.0,4619.0,4619.0,0.0,0.0,0.0,0.0
482,7,13,2878.0,True,1295.0,True,7609.0,0,115,11591.0,11591.0,3982.0,3982.0,0.0,0.0,0.0,0.0
382,18,20,3598.0,False,1322.0,False,6107.0,0,114,11592.0,11592.0,5485.0,5485.0,0.0,0.0,0.0,0.0
585,16,25,3598.0,False,1322.0,False,9338.0,0,113,11593.0,11593.0,2255.0,2255.0,0.0,0.0,0.0,0.0
341,30,13,3598.0,False,1331.0,False,5469.0,0,112,11594.0,11594.0,6125.0,6125.0,0.0,0.0,0.0,0.0
655,16,4,3598.0,False,1384.0,False,10436.0,0,111,11595.0,11595.0,1159.0,1159.0,0.0,0.0,0.0,0.0
671,13,15,130.0,True,1384.0,False,10649.0,0,110,11596.0,11596.0,947.0,947.0,0.0,0.0,0.0,0.0
596,27,22,2028.0,True,1397.0,True,9534.0,0,109,11597.0,11597.0,2063.0,2063.0,0.0,0.0,0.0,0.0
620,29,4,1387.0,True,1400.0,True,9870.0,0,108,11598.0,11598.0,1728.0,1728.0,0.0,0.0,0.0,0.0
566,7,14,334.0,True,1413.0,False,9006.0,0,107,11599.0,11599.0,2593.0,2593.0,0.0,0.0,0.0,0.0
448,10,13,2265.0,True,1423.0,False,7036.0,0,106,11600.0,11600.0,4564.0,4564.0,0.0,0.0,0.0,0.0
732,13,21,1.0,True,1.0,True,11600.0,0,106,11601.0,11602.0,1.0,2.0,0.0,0.0,1.0,1.0
673,2,15,3598.0,False,1423.0,False,10669.0,0,105,11603.0,11603.0,934.0,934.0,0.0,0.0,0.0,0.0
657,5,16,3598.0,False,1423.0,False,10449.0,0,104,11604.0,11604.0,1155.0,1155.0,0.0,0.0,0.0,0.0
733,4,21,1.0,True,1.0,True,11604.0,0,104,11605.0,11606.0,1.0,2.0,0.0,0.0,1.0,1.0
444,19,24,3412.0,True,1423.0,False,6953.0,0,103,11607.0,11607.0,4654.0,4654.0,0.0,0.0,0.0,0.0
383,20,14,1812.0,True,1436.0,True,6127.0,0,102,11608.0,11608.0,5481.0,5481.0,0.0,0.0,0.0,0.0
357,7,20,91.0,True,1546.0,True,5705.0,0,101,11609.0,11609.0,5904.0,5904.0,0.0,0.0,0.0,0.0
344,26,14,97.0,True,1546.0,True,5511.0,0,100,11610.0,11610.0,6099.0,6099.0,0.0,0.0,0.0,0.0
516,7,13,3598.0,False,1578.0,False,8132.0,0,99,11611.0,11611.0,3479.0,3479.0,0.0,0.0,0.0,0.0
672,18,21,744.0,True,1578.0,False,10667.0,0,98,11612.0,11612.0,945.0,945.0,0.0,0.0,0.0,0.0
656,8,18,3598.0,False,1578.0,False,10444.0,0,97,11613.0,11613.0,1169.0,1169.0,0.0,0.0,0.0,0.0
605,18,24,2938.0,True,1626.0,True,9653.0,0,96,11614.0,11614.0,1961.0,1961.0,0.0,0.0,0.0,0.0
594,14,6,3598.0,False,1626.0,True,9494.0,0,95,11615.0,11615.0,2121.0,2121.0,0.0,0.0,0.0,0.0
674,16,3,3598.0,False,1641.0,False,10685.0,0,94,11616.0,11616.0,931.0,931.0,0.0,0.0,0.0,0.0
503,20,20,305.0,True,1641.0,False,7948.0,0,93,11617.0,11617.0,3669.0,3669.0,0.0,0.0,0.0,0.0
658,22,28,302.0,True,1641.0,False,10471.0,0,92,11618.0,11618.0,1147.0,1147.0,0.0,0.0,0.0,0.0
627,14,13,86.0,True,1641.0,True,9978.0,0,91,11619.0,11619.0,1641.0,1641.0,0.0,0.0,0.0,0.0
597,3,22,3598.0,False,1645.0,False,9537.0,0,90,11620.0,11620.0,2083.0,2083.0,0.0,0.0,0.0,0.0
561,20,23,3598.0,False,1645.0,False,8936.0,0,89,11621.0,11621.0,2685.0,2685.0,0.0,0.0,0.0,0.0
702,10,16,3598.0,False,1672.0,False,11145.0,0,88,11622.0,11622.0,477.0,477.0,0.0,0.0,0.0,0.0
734,18,24,1.0,True,125.0,True,11622.0,0,88,11623.0,11624.0,1.0,2.0,0.0,0.0,1.0,1.0
684,3,16,3598.0,False,1683.0,False,10865.0,0,87,11625.0,11625.0,760.0,760.0,0.0,0.0,0.0,0.0
680,25,14,2607.0,True,1711.0,False,10810.0,0,86,11626.0,11626.0,816.0,816.0,0.0,0.0,0.0,0.0
638,27,24,3598.0,False,1711.0,False,10219.0,0,85,11627.0,11627.0,1408.0,1408.0,0.0,0.0,0.0,0.0
664,25,5,3598.0,False,1711.0,False,10569.0,0,84,11628.0,11628.0,1059.0,1059.0,0.0,0.0,0.0,0.0
735,6,18,501.0,True,44.0,True,11628.0,0,84,11629.0,12130.0,1.0,502.0,0.0,0.0,1.0,1.0
744,26,1,1.0,True,1.0,True,11794.0,0,116,12131.0,12131.0,337.0,337.0,0.0,0.0,0.0,0.0
749,15,28,1.0,True,1.0,True,11873.0,0,115,12132.0,12132.0,259.0,259.0,0.0,0.0,0.0,0.0
764,6,3,1.0,True,1.0,True,12059.0,0,114,12133.0,12133.0,74.0,74.0,0.0,0.0,0.0,0.0
765,27,4,1.0,True,1.0,True,12086.0,0,113,12134.0,12134.0,48.0,48.0,0.0,0.0,0.0,0.0
768,15,24,1.0,True,1.0,True,12119.0,0,112,12135.0,12136.0,16.0,17.0,0.0,0.0,1.0,1.0
766,6,13,1.0,True,1.0,True,12092.0,0,111,12137.0,12137.0,45.0,45.0,0.0,0.0,0.0,0.0
750,16,24,1.0,True,1.0,True,11889.0,0,110,12138.0,12138.0,249.0,249.0,0.0,0.0,0.0,0.0
756,14,1,1.0,True,1.0,True,11976.0,0,109,12139.0,12139.0,163.0,163.0,0.0,0.0,0.0,0.0
760,16,7,1.0,True,1.0,True,12002.0,0,108,12140.0,12140.0,138.0,138.0,0.0,0.0,0.0,0.0
762,26,16,1.0,True,1.0,True,12033.0,0,107,12141.0,12141.0,108.0,108.0,0.0,0.0,0.0,0.0
757,3,3,1.0,True,1.0,True,11979.0,0,106,12142.0,12142.0,163.0,163.0,0.0,0.0,0.0,0.0
758,4,22,1.0,True,1.0,True,11983.0,0,105,12143.0,12143.0,160.0,160.0,0.0,0.0,0.0,0.0
759,3,11,1.0,True,1.0,True,11986.0,0,104,12144.0,12144.0,158.0,158.0,0.0,0.0,0.0,0.0
751,1,3,1.0,True,1.0,True,11890.0,0,103,12145.0,12145.0,255.0,255.0,0.0,0.0,0.0,0.0
753,4,28,1.0,True,1.0,True,11925.0,0,102,12146.0,12146.0,221.0,221.0,0.0,0.0,0.0,0.0
746,3,15,1.0,True,1.0,True,11819.0,0,101,12147.0,12147.0,328.0,328.0,0.0,0.0,0.0,0.0
747,30,25,1.0,True,1.0,True,11849.0,0,100,12148.0,12148.0,299.0,299.0,0.0,0.0,0.0,0.0
754,6,8,1.0,True,2.0,True,11931.0,0,99,12149.0,12149.0,218.0,218.0,0.0,0.0,0.0,0.0
743,19,27,1.0,True,2.0,True,11768.0,0,99,12150.0,12150.0,382.0,382.0,0.0,0.0,0.0,0.0
769,30,11,1.0,True,2.0,True,12149.0,0,98,12151.0,12152.0,2.0,3.0,0.0,0.0,1.0,1.0
740,25,4,39.0,True,29.0,True,11730.0,0,97,12153.0,12153.0,423.0,423.0,0.0,0.0,0.0,0.0
752,31,1,59.0,True,36.0,True,11921.0,0,96,12154.0,12154.0,233.0,233.0,0.0,0.0,0.0,0.0
742,8,29,3.0,True,37.0,True,11749.0,0,95,12155.0,12155.0,406.0,406.0,0.0,0.0,0.0,0.0
738,28,3,27.0,True,49.0,True,11701.0,0,94,12156.0,12156.0,455.0,455.0,0.0,0.0,0.0,0.0
763,20,11,59.0,True,144.0,True,12053.0,0,93,12157.0,12157.0,104.0,104.0,0.0,0.0,0.0,0.0
755,31,27,129.0,True,157.0,True,11962.0,0,92,12158.0,12158.0,196.0,196.0,0.0,0.0,0.0,0.0
741,11,27,307.0,True,172.0,True,11741.0,0,91,12159.0,12159.0,418.0,418.0,0.0,0.0,0.0,0.0
736,23,15,254.0,True,231.0,True,11651.0,0,90,12160.0,12160.0,509.0,509.0,0.0,0.0,0.0,0.0
767,12,26,208.0,True,541.0,True,12104.0,0,89,12161.0,12161.0,57.0,57.0,0.0,0.0,0.0,0.0
748,9,29,2229.0,True,1125.0,True,11858.0,0,88,12162.0,12162.0,304.0,304.0,0.0,0.0,0.0,0.0
739,4,4,3598.0,False,1683.0,False,11705.0,0,87,12163.0,12163.0,458.0,458.0,0.0,0.0,0.0,0.0
364,26,20,3598.0,False,1722.0,False,5815.0,0,86,12164.0,12164.0,6349.0,6349.0,0.0,0.0,0.0,0.0
761,5,8,3598.0,False,1795.0,False,12007.0,0,85,12165.0,12165.0,158.0,158.0,0.0,0.0,0.0,0.0
770,16,7,1.0,True,1.0,True,12165.0,0,85,12166.0,12167.0,1.0,2.0,0.0,0.0,1.0,1.0
470,19,22,1982.0,True,1812.0,True,7405.0,0,84,12168.0,12168.0,4763.0,4763.0,0.0,0.0,0.0,0.0
718,21,21,3598.0,False,1841.0,False,11406.0,0,83,12169.0,12169.0,763.0,763.0,0.0,0.0,0.0,0.0
436,1,5,3598.0,False,1850.0,False,6890.0,0,82,12170.0,12170.0,5280.0,5280.0,0.0,0.0,0.0,0.0
457,5,5,3598.0,False,1871.0,False,7157.0,0,81,12171.0,12171.0,5014.0,5014.0,0.0,0.0,0.0,0.0
771,6,5,1.0,True,1.0,True,12171.0,0,81,12172.0,12173.0,1.0,2.0,0.0,0.0,1.0,1.0
465,29,1,2832.0,True,1871.0,False,7307.0,0,80,12174.0,12174.0,4867.0,4867.0,0.0,0.0,0.0,0.0
473,19,28,3156.0,True,1871.0,False,7473.0,0,79,12175.0,12175.0,4702.0,4702.0,0.0,0.0,0.0,0.0
745,22,4,1.0,True,1897.0,True,11816.0,0,78,12176.0,12176.0,360.0,360.0,0.0,0.0,0.0,0.0
626,7,22,3598.0,False,1928.0,False,9964.0,0,77,12177.0,12177.0,2213.0,2213.0,0.0,0.0,0.0,0.0
615,20,25,3598.0,False,1928.0,False,9792.0,0,76,12178.0,12178.0,2386.0,2386.0,0.0,0.0,0.0,0.0
604,24,21,3598.0,False,1928.0,False,9635.0,0,75,12179.0,12179.0,2544.0,2544.0,0.0,0.0,0.0,0.0
580,18,15,3598.0,False,1959.0,False,9256.0,0,74,12180.0,12180.0,2924.0,2924.0,0.0,0.0,0.0,0.0
543,30,28,3598.0,False,2000.0,False,8622.0,0,73,12181.0,12181.0,3559.0,3559.0,0.0,0.0,0.0,0.0
358,19,18,3598.0,False,2000.0,False,5724.0,0,72,12182.0,12182.0,6458.0,6458.0,0.0,0.0,0.0,0.0
481,8,21,3598.0,False,2038.0,False,7602.0,0,71,12183.0,12183.0,4581.0,4581.0,0.0,0.0,0.0,0.0
675,21,28,3598.0,False,2104.0,False,10706.0,0,70,12184.0,12184.0,1478.0,1478.0,0.0,0.0,0.0,0.0
659,19,4,3598.0,False,2104.0,False,10490.0,0,69,12185.0,12185.0,1695.0,1695.0,0.0,0.0,0.0,0.0
586,15,29,3412.0,True,2173.0,False,9353.0,0,68,12186.0,12186.0,2833.0,2833.0,0.0,0.0,0.0,0.0
576,26,1,3598.0,False,2173.0,False,9182.0,0,67,12187.0,12187.0,3005.0,3005.0,0.0,0.0,0.0,0.0
