,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
563,12,3,70.0,True,91.0,True,8964.0,113,8965.0,9035.0,1.0,71.0,0.0,0.0,1.0,1.0
565,29,2,30.0,True,95.0,True,8999.0,115,9036.0,9036.0,37.0,37.0,0.0,0.0,0.0,0.0
564,6,27,3598.0,False,178.0,False,8970.0,114,9037.0,9037.0,67.0,67.0,0.0,0.0,0.0,0.0
567,31,2,844.0,True,22.0,True,9037.0,114,9038.0,9882.0,1.0,845.0,0.0,0.0,1.0,1.0
571,14,13,825.0,True,18.0,True,9106.0,166,9883.0,9883.0,777.0,777.0,0.0,0.0,0.0,0.0
581,15,11,143.0,True,18.0,True,9271.0,165,9884.0,9884.0,613.0,613.0,0.0,0.0,0.0,0.0
591,17,11,702.0,True,18.0,True,9452.0,164,9885.0,9885.0,433.0,433.0,0.0,0.0,0.0,0.0
598,15,3,9.0,True,19.0,True,9552.0,163,9886.0,9886.0,334.0,334.0,0.0,0.0,0.0,0.0
572,6,2,3598.0,False,20.0,True,9112.0,162,9887.0,9887.0,775.0,775.0,0.0,0.0,0.0,0.0
582,14,12,3598.0,False,20.0,True,9285.0,161,9888.0,9888.0,603.0,603.0,0.0,0.0,0.0,0.0
592,17,13,3598.0,False,20.0,True,9469.0,160,9889.0,9889.0,420.0,420.0,0.0,0.0,0.0,0.0
577,10,22,32.0,True,22.0,True,9192.0,159,9890.0,9890.0,698.0,698.0,0.0,0.0,0.0,0.0
612,22,16,19.0,True,22.0,True,9758.0,158,9891.0,9891.0,133.0,133.0,0.0,0.0,0.0,0.0
613,12,14,33.0,True,22.0,True,9770.0,157,9892.0,9892.0,122.0,122.0,0.0,0.0,0.0,0.0
602,17,12,19.0,True,22.0,True,9599.0,156,9893.0,9893.0,294.0,294.0,0.0,0.0,0.0,0.0
568,23,16,3598.0,False,26.0,True,9060.0,155,9894.0,9894.0,834.0,834.0,0.0,0.0,0.0,0.0
578,16,19,3598.0,False,26.0,True,9208.0,154,9895.0,9895.0,687.0,687.0,0.0,0.0,0.0,0.0
588,13,16,3598.0,False,26.0,True,9388.0,153,9896.0,9896.0,508.0,508.0,0.0,0.0,0.0,0.0
621,26,5,17.0,True,22.0,True,9896.0,153,9897.0,9914.0,1.0,18.0,0.0,0.0,1.0,1.0
